userid	history_list	pos_target	full_candidate
253191	[1057545, 817354, 780209, 919522, 376678, 217553, 801571, 217597, 789565, 496109]	0	[585469, 900432, 11623, 212574, 394969]
450261	[1092029, 445212, 503701, 1016093, 262187, 564162, 212233, 616560, 458151, 516960]	0	[644193, 446185, 31496, 102723, 515830]
748688	[686208, 694667, 433880, 1100153, 158317, 200635, 110944, 511157, 339702, 188681]	1	[439847, 920065, 939599, 331435, 215413]
316169	[282316, 512686, 512682, 811921, 584241, 13313, 812531, 959911, 683926, 1032353]	2	[600616, 324232, 314425, 819540, 449821]
1195697	[959551, 491903, 476023, 1039262, 582076, 492316, 265336, 563185, 175818, 774648]	1	[1030222, 491911, 812529, 711272, 287620]
1017286	[741493, 410253, 91846, 614010, 455336, 410254, 485531, 441774, 519229, 550065]	3	[94249, 815806, 433880, 661314, 468433]
263626	[188362, 868389, 455348, 74235, 476539, 349820, 273258, 957464, 430390, 215515]	1	[1059424, 411290, 175818, 778356, 65413]
939840	[168302, 758535, 1042802, 861424, 468405, 314069, 263755, 616263, 474324, 883290]	4	[600728, 315152, 456464, 220712, 809747]
885873	[811921, 13313, 979379, 282316, 760154, 512686, 1032353, 601021, 314425, 919389]	2	[608947, 879702, 782692, 792676, 1062546]
1426220	[605575, 180046, 409236, 580332, 225225, 142784, 480586, 27726, 739798, 565982]	3	[846883, 233756, 456464, 67992, 790368]
402739	[411290, 515235, 515291, 430390, 188362, 349820, 565890, 334488, 455348, 929615]	2	[263714, 600656, 273258, 978961, 239630]
691064	[220675, 1059686, 473680, 220302, 388753, 520678, 820396, 520659, 820409, 458831]	0	[578862, 600625, 176191, 959911, 34806]
264585	[246599, 919384, 17474, 843429, 197452, 65413, 1036760, 386410, 649876, 1094348]	1	[882344, 246306, 491886, 13927, 215588]
1077613	[34984, 614026, 458710, 267978, 547360, 1069131, 542850, 558450, 701195, 279574]	1	[220315, 254939, 769335, 631466, 926388]
930344	[677285, 802901, 654217, 565974, 807810, 784863, 1060513, 1103912, 900299, 1053373]	0	[511687, 185107, 1011066, 824269, 815857]
1188515	[522072, 24666, 81148, 639172, 520559, 151828, 243608, 381453, 579377, 345660]	0	[887336, 616523, 281010, 237549, 837762]
1221749	[354225, 772961, 905761, 815806, 286504, 1012931, 884686, 354224, 1055901, 1064822]	1	[1038468, 600442, 35397, 780606, 490181]
421677	[220248, 13927, 878403, 921557, 86292, 603442, 1102913, 853453, 611960, 329491]	3	[900415, 209212, 468433, 523176, 279889]
1065149	[300699, 1014661, 521340, 407928, 869925, 681, 820983, 497021, 820952, 821010]	1	[879949, 1059851, 15, 263406, 597821]
239403	[144287, 1070867, 699317, 462786, 339725, 185289, 157191, 1055024, 1037598, 31575]	0	[1039978, 169962, 1037017, 153350, 15129]
1285894	[511157, 459812, 694667, 1078257, 686208, 158317, 778364, 298760, 433880, 188681]	2	[582682, 843964, 1107293, 816814, 178350]
265804	[210814, 652233, 464292, 286408, 12537, 218261, 1060513, 784863, 81159, 511687]	2	[961039, 463121, 1062109, 371026, 630311]
938301	[520623, 820396, 520678, 1059360, 578862, 220675, 900349, 947677, 560486, 458831]	2	[264068, 920093, 520659, 276785, 979379]
1158911	[751659, 394969, 12561, 614538, 269479, 863367, 285686, 81712, 634146, 900496]	0	[600746, 30448, 481375, 370915, 960291]
1423995	[1059686, 90127, 220302, 947677, 578862, 220675, 520659, 263668, 1059360, 820409]	4	[25820, 14864, 812559, 212168, 220315]
958329	[388754, 564, 1104502, 220785, 1102432, 900432, 591, 1059767, 911880, 867261]	2	[967584, 1025593, 635, 580332, 8315]
643490	[900495, 812558, 638902, 851237, 564559, 456348, 1014434, 525356, 552524, 225029]	2	[465067, 626528, 1047209, 886039, 862296]
70197	[317428, 616560, 265667, 1092029, 445212, 262187, 503701, 516960, 180918, 846883]	0	[846871, 808354, 30921, 809746, 300441]
728537	[803154, 157903, 862393, 281010, 900397, 866769, 1101692, 774063, 449821, 1059714]	0	[820816, 550465, 580159, 157191, 779213]
1437250	[282316, 1034067, 237778, 601021, 176191, 900545, 1053255, 496169, 300767, 13313]	3	[881665, 1115118, 212244, 755151, 1007570]
948207	[212538, 439411, 580942, 600911, 92297, 1105947, 874549, 998098, 578527, 512261]	2	[769390, 910542, 300892, 378669, 961987]
510239	[798626, 391770, 178952, 30502, 700867, 553296, 215490, 951925, 906238, 330320]	3	[233756, 573028, 959551, 934248, 282222]
1097188	[694667, 158317, 1100153, 298760, 277724, 110944, 511157, 686208, 433880, 188681]	1	[448577, 339702, 163289, 794954, 1055927]
663665	[277628, 273258, 515291, 215515, 1106755, 411290, 430390, 455348, 565890, 868389]	3	[162603, 681, 768684, 815857, 818946]
1312965	[843123, 365727, 543622, 1056999, 1044037, 614541, 1043592, 574973, 1091035, 920093]	1	[614234, 543658, 900349, 922397, 801571]
957005	[469814, 33004, 576950, 484445, 506200, 452458, 23028, 482488, 790726, 979062]	1	[627550, 190124, 403884, 441773, 13452]
221672	[520751, 820898, 505111, 220789, 775566, 600644, 820945, 220815, 820946, 959949]	0	[584171, 924635, 496169, 563867, 133432]
515286	[775381, 751656, 584165, 635382, 300081, 515830, 1106440, 910927, 543715, 212191]	4	[260151, 846134, 1032353, 681, 264349]
1411570	[919389, 212415, 812528, 255602, 889499, 782692, 812529, 1032353, 959911, 282316]	2	[961039, 519706, 1061408, 252853, 694667]
922125	[817354, 1037692, 585469, 789565, 817379, 217553, 919522, 217597, 801571, 1057545]	0	[376678, 203472, 906232, 906240, 516357]
1083772	[26623, 812431, 878435, 269683, 822171, 282204, 216242, 1056696, 699316, 246794]	4	[584171, 524620, 446185, 821010, 876953]
517328	[234872, 246597, 741664, 15520, 212938, 246487, 1074188, 576761, 246499, 546398]	0	[810885, 770181, 949959, 328403, 686208]
911837	[778356, 302470, 164252, 216215, 879702, 209734, 491762, 563282, 263406, 263714]	4	[1041406, 862782, 252853, 535633, 564154]
108943	[622964, 212155, 886822, 874549, 312176, 812559, 1053292, 844, 459551, 878177]	0	[1105947, 1009925, 859845, 901786, 1021656]
689577	[95122, 342941, 1061158, 1030168, 62246, 451377, 138900, 775298, 498800, 864089]	3	[439241, 852994, 83830, 439847, 283950]
748745	[1050985, 26102, 550180, 209212, 280705, 597857, 23302, 1050685, 805616, 837446]	2	[817379, 661314, 788041, 39092, 1006232]
527523	[254426, 579377, 582682, 83830, 520559, 345660, 243608, 336125, 909982, 639172]	1	[811998, 901276, 103198, 1042802, 212181]
1334505	[811927, 601021, 314425, 683926, 919389, 362522, 233756, 615639, 1053255, 328408]	0	[616263, 111696, 1012386, 1098488, 102723]
296105	[601126, 580942, 600911, 212155, 148525, 512261, 811977, 1053292, 844, 300882]	1	[1037692, 212538, 217810, 181017, 681]
1213630	[103076, 954509, 553327, 705333, 673636, 1029591, 293945, 952052, 261263, 716]	4	[178100, 820396, 1011077, 784445, 28222]
343402	[919090, 584165, 515212, 751656, 635382, 515830, 910927, 543715, 1106440, 212191]	2	[452298, 67992, 775381, 12561, 852127]
700056	[490211, 148906, 811956, 780646, 644852, 1046853, 812550, 327307, 241896, 849603]	2	[960293, 503608, 811958, 880749, 394969]
1105987	[675598, 197452, 741664, 1043894, 771770, 731241, 98665, 187358, 246235, 65413]	4	[1034067, 317653, 1044028, 639273, 246306]
744467	[881717, 1061158, 138900, 775298, 451377, 189599, 886133, 463233, 254825, 247250]	2	[300648, 212233, 502743, 681926, 1101434]
224558	[456348, 1014434, 779749, 343293, 638902, 967616, 812558, 900495, 851237, 552524]	0	[1047209, 561355, 1075809, 451658, 581974]
1148136	[740113, 878433, 433524, 516581, 708802, 244976, 26623, 407, 269683, 300441]	1	[250099, 130816, 158832, 144287, 162007]
268312	[534215, 768684, 980804, 686210, 468937, 269599, 512530, 586989, 491859, 655197]	1	[456572, 240858, 901745, 407, 1077937]
989799	[550465, 176353, 312771, 653716, 709977, 1100942, 328496, 772055, 102723, 664803]	1	[269929, 324577, 453107, 277628, 634722]
792850	[484445, 452458, 506200, 218915, 23028, 602032, 790726, 342886, 190124, 225489]	2	[573866, 812531, 482488, 780209, 600212]
1179564	[959551, 476023, 175818, 491911, 265336, 491903, 774648, 582076, 1039262, 442077]	1	[1103605, 492316, 655226, 515255, 1075809]
1368098	[328143, 825066, 314069, 1030429, 29704, 564099, 474324, 883290, 861424, 748136]	1	[225029, 852938, 1089689, 410646, 564127]
748057	[328496, 664803, 2529, 967584, 165972, 312771, 810170, 779211, 176353, 653716]	4	[1078026, 515310, 246487, 169, 102723]
1373858	[550465, 328496, 176353, 1100942, 810170, 779211, 709977, 809666, 2529, 324577]	4	[176737, 248342, 797016, 512239, 516588]
892443	[809501, 631293, 1038468, 31496, 611816, 565982, 741469, 283111, 510968, 31455]	1	[274846, 331296, 203026, 811923, 1057545]
819835	[185111, 519225, 1030222, 842288, 519708, 476620, 779745, 408615, 434528, 639120]	4	[1114590, 827673, 611816, 816483, 302652]
1344137	[261441, 37237, 1105947, 670320, 24457, 212168, 600911, 216262, 512261, 734801]	3	[194579, 72156, 461834, 364925, 1051175]
1115193	[176412, 651618, 8374, 133432, 565516, 608532, 148257, 819545, 812708, 930511]	0	[843815, 338167, 1098216, 972209, 14864]
1195821	[263668, 381854, 473680, 456571, 947677, 220675, 1053578, 228546, 820396, 1100319]	1	[521340, 512304, 614280, 1057545, 552524]
548346	[516581, 505811, 876735, 130816, 269929, 809208, 600452, 878433, 244976, 878435]	2	[627297, 263668, 524496, 696406, 254939]
1011312	[222798, 39053, 349882, 519706, 23518, 601850, 176411, 864035, 516125, 1103355]	0	[630993, 1059686, 67992, 10920, 1021656]
596735	[1059798, 220789, 775566, 794280, 520751, 1029168, 1101305, 67604, 221093, 820946]	4	[815394, 1031994, 381975, 175818, 959949]
60102	[886822, 212155, 300882, 1053292, 844, 512261, 212538, 459551, 758085, 1093605]	2	[863666, 277940, 622964, 879278, 276033]
723821	[522256, 846134, 98665, 864078, 130364, 563184, 905629, 65413, 246599, 468908]	1	[627227, 1043894, 410646, 673636, 214948]
1026312	[855139, 627377, 640492, 25820, 491965, 862101, 957, 600058, 812338, 998017]	4	[149195, 755177, 922943, 212131, 335325]
856403	[2529, 653716, 734043, 312771, 328496, 809666, 324577, 810170, 732927, 165972]	1	[1115794, 258191, 1050715, 731241, 1078053]
421390	[814750, 15522, 17474, 130364, 11623, 317490, 864078, 811624, 212938, 634845]	3	[1055915, 686208, 837446, 1074108, 515214]
200943	[281442, 627008, 307780, 1051175, 253214, 33776, 253486, 1051951, 545600, 14693]	1	[64014, 187552, 580332, 216, 932584]
839835	[24960, 608947, 1044821, 10312, 1088803, 65413, 905629, 246599, 386410, 616523]	4	[1098943, 820409, 253214, 453107, 246306]
1329895	[212415, 919389, 237778, 811921, 932584, 584241, 396326, 512684, 1054653, 300745]	4	[979379, 765094, 206, 1078745, 1034067]
979757	[176353, 709977, 550465, 1100942, 751642, 102723, 2529, 1015485, 809666, 653716]	2	[932123, 67992, 760390, 68387, 554639]
929842	[782692, 512686, 601021, 812531, 237778, 1032353, 889499, 272504, 812529, 328408]	3	[758535, 1060513, 771733, 608556, 211775]
1167110	[565974, 900299, 177077, 210814, 652233, 1103912, 511687, 654217, 1053373, 218261]	4	[192686, 212093, 884053, 873478, 784863]
96556	[1046853, 644852, 490211, 812550, 1001363, 241896, 780646, 148906, 15592, 812542]	0	[928071, 768139, 281243, 948929, 741664]
478679	[601126, 212538, 878177, 439411, 748673, 216262, 1105947, 92297, 900787, 28452]	0	[874549, 485183, 1025593, 516893, 547357]
144466	[788041, 837446, 568000, 615722, 852994, 95535, 697788, 23302, 863547, 67025]	1	[778364, 1113991, 631626, 1102097, 43196]
1010562	[1098216, 789311, 864721, 757475, 900470, 505111, 67604, 520751, 1101305, 600728]	1	[444284, 820945, 255602, 837762, 254939]
690068	[246235, 14864, 98665, 10312, 1074108, 11623, 810885, 246487, 451071, 576761]	0	[246613, 535633, 743991, 240858, 463233]
155709	[755177, 49949, 1107344, 246794, 456464, 758012, 195657, 214934, 263082, 710877]	4	[1016093, 1074108, 931492, 639512, 338502]
1325605	[748136, 314069, 168302, 825066, 564099, 468405, 809747, 883290, 1075646, 1042802]	1	[44855, 251060, 216242, 905761, 263714]
1126110	[188362, 957464, 273258, 1055789, 515291, 868389, 1055927, 1106755, 515235, 411290]	1	[815292, 455348, 698373, 311565, 775048]
830146	[811969, 812542, 1053285, 490211, 1046853, 33047, 212129, 928071, 780646, 241896]	4	[825146, 636190, 512682, 909816, 811956]
261238	[653716, 772055, 312771, 176353, 810170, 779211, 734043, 2529, 809666, 732927]	1	[370918, 709977, 846883, 582464, 639690]
136325	[789311, 900463, 74110, 757475, 1098216, 221093, 300648, 900470, 1051714, 900449]	3	[900787, 633232, 781089, 600728, 802056]
1329043	[565890, 334488, 515291, 215327, 515235, 188362, 1106916, 577113, 584623, 1106755]	0	[815857, 884686, 774063, 952052, 465067]
1294553	[734801, 312176, 212155, 812559, 874549, 439411, 811977, 459551, 216262, 844]	3	[597760, 631494, 561710, 580942, 780186]
478390	[812529, 212093, 1032353, 1061408, 811914, 812531, 1053255, 396326, 512684, 212089]	0	[175442, 596804, 331982, 11692, 1051950]
668958	[298760, 158317, 511157, 778364, 188681, 920065, 1100153, 110944, 900786, 1078257]	4	[29704, 144287, 910545, 516893, 686804]
423648	[565974, 677285, 511687, 784863, 218261, 802901, 900299, 654217, 652233, 1103912]	4	[949959, 13869, 529397, 300018, 1053373]
448031	[28452, 670320, 744060, 998098, 439411, 578527, 300892, 1105947, 212168, 512261]	4	[1051680, 788488, 519706, 818946, 312176]
700038	[850288, 237549, 503608, 44853, 807, 918899, 811946, 315191, 448641, 608464]	0	[212131, 864520, 215588, 810885, 1100239]
1382458	[220248, 878403, 603442, 954111, 523176, 329491, 921557, 1102913, 8400, 611960]	3	[815857, 820229, 922943, 774080, 444284]
829533	[388754, 230016, 846955, 900421, 587, 600653, 867261, 900452, 635, 812123]	1	[808354, 300628, 519702, 809208, 511957]
632870	[1053578, 1059360, 228546, 220675, 820409, 520659, 578862, 947677, 600528, 551465]	3	[286321, 638922, 480092, 328408, 39053]
910389	[1059714, 819918, 600626, 900415, 580159, 281010, 443335, 900397, 515936, 215189]	1	[629604, 803154, 67649, 11692, 616139]
290167	[686804, 339702, 1107293, 298760, 1043466, 778364, 343355, 900786, 686208, 1069130]	4	[616139, 330378, 1055776, 157903, 200635]
464411	[625636, 1070792, 331453, 331435, 547886, 922943, 631466, 580874, 922894, 144635]	2	[846743, 1055901, 979478, 779749, 103076]
904559	[195657, 263082, 755177, 492214, 876953, 456464, 338502, 876748, 710877, 214934]	4	[677387, 1036760, 655197, 1025593, 220029]
1097364	[600452, 524496, 26623, 244976, 516581, 300441, 812431, 269683, 878433, 130816]	4	[876953, 582682, 561355, 601126, 283741]
1058539	[1103605, 844547, 812123, 1076994, 635, 591, 587, 388754, 820229, 900452]	0	[900421, 600442, 254426, 790368, 580428]
346103	[354225, 768139, 884686, 1055901, 313525, 286504, 666835, 1055835, 1012931, 596804]	0	[900302, 1100942, 265666, 877343, 511157]
847043	[34975, 203472, 864089, 1077937, 439847, 62246, 342941, 189599, 881717, 502743]	4	[348009, 263942, 1029168, 1056584, 138900]
445746	[700867, 553296, 920526, 30502, 934248, 286321, 391770, 951925, 215490, 330320]	0	[798626, 72156, 874626, 812708, 54180]
695950	[890874, 163289, 763060, 166121, 919538, 373154, 600656, 638609, 926388, 468322]	3	[547649, 254426, 825066, 215046, 11160]
228836	[814750, 159979, 565961, 473786, 15522, 1078053, 846247, 741664, 234872, 1088803]	3	[564796, 30502, 198066, 130364, 215413]
403001	[900631, 148525, 212168, 92297, 1105947, 734801, 900787, 439411, 886822, 261441]	4	[1106440, 535633, 1098943, 315152, 748673]
246284	[741664, 696406, 130364, 1088803, 460224, 1102814, 1043894, 843429, 814750, 905629]	0	[180401, 249595, 300441, 862393, 362522]
1400545	[15, 1088282, 595627, 562794, 578465, 611312, 567681, 788488, 462473, 567542]	0	[191591, 248342, 900568, 750071, 34975]
836516	[456464, 1031994, 755177, 492214, 876748, 1078126, 263082, 214934, 1010894, 1056696]	2	[842288, 979062, 1105835, 1115606, 94249]
1098671	[254426, 479978, 81148, 515255, 151828, 83830, 582682, 24666, 815290, 1066648]	0	[579377, 812529, 885622, 739798, 39412]
1081971	[455348, 188362, 1055789, 277628, 515291, 515235, 334488, 1078749, 430390, 349820]	0	[815857, 816257, 846116, 812858, 638922]
1110340	[951512, 1061256, 456348, 900495, 1014434, 812558, 967616, 343293, 638902, 779749]	4	[465067, 842306, 375790, 1102432, 525356]
433092	[597857, 550180, 1050685, 1050985, 697788, 864447, 863547, 852994, 209212, 788041]	3	[809358, 215341, 330241, 615722, 563867]
866892	[1106755, 277628, 215515, 273258, 584623, 334488, 349820, 1055789, 815857, 455348]	4	[878435, 900495, 458151, 441811, 515291]
745169	[331259, 809501, 331296, 180046, 611816, 681368, 565982, 631293, 741469, 529397]	1	[584241, 510970, 634845, 215515, 173028]
215366	[819544, 1115793, 134765, 284579, 302922, 203026, 441774, 1061262, 485531, 819540]	1	[26623, 541652, 867631, 187552, 624389]
643985	[811958, 811972, 849603, 327307, 241896, 512322, 811956, 148906, 812550, 212129]	3	[778939, 176412, 812590, 335414, 405662]
724377	[246487, 460224, 10312, 276033, 741664, 1090965, 11623, 246599, 130364, 187358]	4	[185113, 900432, 300614, 357602, 180401]
386545	[638922, 879949, 79368, 68387, 1102992, 375863, 490181, 741491, 61815, 886911]	0	[297726, 878177, 757475, 154401, 458151]
267517	[220785, 587, 560379, 900452, 564, 1103605, 635, 812123, 300628, 230016]	4	[919900, 456348, 215245, 276033, 600653]
86933	[1055885, 2224, 632017, 1055350, 94249, 1055351, 516119, 883415, 515732, 172449]	2	[215245, 812559, 860496, 811760, 180947]
707136	[584165, 300081, 775381, 543715, 910927, 515212, 635382, 264349, 751656, 584169]	2	[552524, 468840, 515830, 600452, 212131]
702772	[388754, 1102432, 812123, 600653, 1059767, 300581, 900409, 867261, 1103605, 844547]	4	[212191, 300614, 407928, 922943, 300628]
240788	[203472, 1061156, 62246, 902041, 451377, 439847, 506865, 284510, 1077937, 864089]	2	[481375, 1056618, 1061158, 196603, 634722]
1309478	[799036, 57871, 799051, 942480, 354231, 442087, 460762, 198720, 323567, 313999]	2	[586513, 812529, 760649, 276033, 1045659]
972223	[284510, 189599, 881717, 502743, 138900, 81144, 373102, 198558, 342941, 247250]	1	[1074188, 264263, 541861, 794153, 452663]
928801	[843815, 133432, 608532, 812708, 8374, 819545, 930511, 651618, 176412, 519223]	0	[491881, 900349, 516588, 550180, 741491]
761475	[546505, 846691, 851436, 846187, 246602, 486876, 1078047, 846227, 265666, 850337]	4	[638902, 1055789, 565890, 300445, 511957]
1088778	[34975, 333399, 317343, 62246, 342941, 1061158, 642706, 886133, 864089, 138900]	3	[246599, 25827, 547886, 451377, 929615]
168529	[237778, 396326, 811921, 282316, 584241, 919389, 1032353, 512686, 314425, 272504]	0	[601021, 803154, 94249, 239630, 317428]
841938	[490211, 644852, 212129, 780646, 33047, 241896, 148906, 811969, 811956, 812542]	2	[677387, 869398, 816295, 16227, 263942]
181116	[187358, 1090965, 460224, 234872, 846109, 209532, 771770, 317490, 459806, 276033]	1	[587, 1078053, 1053292, 947648, 339725]
1697	[1054653, 880231, 496169, 13313, 959911, 212415, 601021, 512686, 272504, 812531]	3	[466280, 506865, 286408, 314425, 1045659]
1080768	[776438, 558318, 1051950, 29711, 474324, 317573, 176516, 825066, 852938, 758535]	1	[512686, 314069, 212107, 812529, 779211]
1137660	[608556, 812531, 512686, 1032353, 512684, 314425, 272504, 1053248, 995495, 233756]	3	[811956, 710320, 1056620, 601021, 627654]
1353338	[220315, 458831, 578862, 820409, 473680, 456571, 1059686, 220735, 1053578, 158430]	0	[198972, 281243, 674304, 194899, 774080]
1170600	[287179, 81148, 151828, 254426, 815290, 24666, 887336, 1066648, 520559, 515255]	3	[144287, 710320, 523176, 83830, 547649]
887386	[460224, 1043894, 1102814, 846134, 634845, 810885, 514116, 547649, 246597, 159979]	1	[1106916, 576761, 794690, 459551, 868946]
12393	[246597, 1074188, 276033, 187358, 11623, 846134, 246487, 810885, 803853, 10312]	2	[655197, 1051924, 741664, 215054, 922894]
136300	[1069131, 458710, 859712, 1075907, 701195, 254939, 542850, 547360, 751657, 34984]	1	[410254, 558450, 846955, 782692, 696406]
1439869	[543658, 1091035, 543622, 106553, 920093, 365727, 843123, 372747, 1044037, 614541]	4	[837446, 354224, 274631, 151457, 1043592]
1467940	[813176, 916657, 1052635, 796972, 639688, 910646, 334412, 684720, 582802, 300427]	1	[133432, 214329, 663174, 198970, 212538]
763298	[151828, 381453, 887336, 522072, 83830, 579377, 254426, 243608, 81148, 639172]	4	[554639, 615224, 1037598, 850337, 336125]
961550	[281442, 509713, 146265, 545600, 187552, 33776, 315152, 253214, 1051951, 1051175]	0	[788036, 760390, 33004, 1054196, 216242]
729058	[264349, 584165, 751656, 543715, 212191, 635382, 515212, 919090, 775381, 300081]	1	[819918, 1106440, 173659, 464274, 1055350]
227761	[639172, 24666, 151828, 243608, 901276, 579377, 887336, 81148, 909982, 83830]	0	[381453, 171400, 1105710, 503608, 200635]
1406804	[67025, 615722, 1081649, 209212, 863547, 805616, 1050985, 95535, 837446, 280705]	0	[636190, 324510, 812558, 876735, 710320]
324248	[324577, 779211, 809666, 516588, 1015485, 772055, 328496, 165972, 653716, 102723]	1	[534215, 74235, 686804, 262187, 522256]
985081	[602032, 33004, 1115794, 281243, 218915, 234841, 979062, 327992, 1062817, 242605]	0	[506200, 462473, 1007570, 481375, 516497]
459205	[1016093, 1078191, 564162, 265667, 771783, 541829, 180918, 547190, 846883, 846882]	2	[565974, 282222, 846411, 2262, 1051175]
555702	[246794, 263082, 876748, 758012, 846743, 755177, 699316, 1078126, 220029, 492214]	0	[1031994, 278641, 1102432, 587, 487957]
782693	[744864, 246872, 28832, 512914, 771783, 846411, 248109, 269560, 846883, 846882]	3	[1050685, 249595, 811914, 843964, 191591]
903906	[35090, 296336, 997576, 812001, 577644, 910303, 99826, 439241, 297651, 909950]	1	[812592, 794690, 822171, 29784, 586989]
296500	[886133, 864089, 154401, 342941, 881717, 463233, 203472, 1077937, 775298, 631881]	1	[863547, 247250, 1065407, 811969, 874549]
1060695	[27726, 180046, 681368, 605575, 283111, 529397, 480586, 510968, 631293, 1038468]	3	[784445, 708175, 151828, 142784, 180401]
525221	[29704, 328143, 1042802, 809747, 1051950, 251060, 1075646, 474324, 314069, 564099]	1	[1051924, 317573, 863547, 35090, 900089]
220721	[563184, 649876, 17474, 522256, 246599, 187358, 843429, 460224, 246235, 209532]	3	[630252, 92297, 843123, 10312, 520751]
840493	[996746, 296632, 216469, 517736, 516993, 311420, 516498, 1057696, 578721, 900240]	4	[312176, 1053578, 810885, 31455, 1057685]
922487	[575876, 472197, 598923, 945809, 11160, 747499, 253916, 81133, 564150, 81013]	1	[578721, 780304, 844, 659188, 178350]
1009437	[600366, 873478, 865587, 775567, 2327, 409945, 583917, 300901, 808828, 842306]	3	[278641, 17547, 910303, 503760, 285437]
919110	[910917, 503701, 846882, 248109, 246872, 846883, 512914, 458151, 1078191, 180918]	4	[274023, 208466, 198066, 328408, 564162]
1152989	[339725, 1070867, 282222, 699317, 157191, 1039978, 185289, 31575, 462786, 1055024]	3	[251060, 541861, 975743, 1037598, 149195]
818372	[381453, 81148, 1066648, 520559, 909982, 345660, 24666, 287179, 515255, 243608]	2	[635382, 799769, 215280, 233756, 1050985]
1278141	[329491, 86292, 954111, 1102913, 518440, 13927, 523176, 603442, 878403, 8400]	3	[846955, 639227, 332623, 553774, 674322]
1393778	[13452, 330553, 111696, 587274, 1102097, 584171, 816257, 282616, 900089, 746535]	4	[498751, 10920, 210438, 768205, 335327]
506246	[29711, 314069, 317573, 468405, 746936, 1051950, 328143, 1051174, 868946, 564099]	3	[194579, 753248, 335118, 809502, 430390]
287161	[408615, 434528, 302652, 185111, 1101709, 1030222, 1058326, 520081, 1041406, 476620]	4	[458151, 1051951, 546398, 375589, 779745]
430518	[164252, 563282, 778356, 263406, 216215, 564154, 879702, 516497, 216575, 263714]	2	[820952, 964825, 491762, 180046, 768205]
1224746	[809666, 653716, 1100942, 324577, 176353, 258191, 1015485, 165972, 328496, 2529]	4	[481205, 900456, 219923, 944821, 751642]
1076981	[10312, 919384, 905629, 1094348, 246599, 451071, 14864, 246597, 246235, 246613]	1	[233756, 1088803, 1036760, 811921, 1090965]
265749	[175818, 563185, 492316, 1039262, 625180, 582076, 924867, 774648, 265336, 491911]	3	[543658, 1078047, 216701, 573866, 333399]
236402	[515212, 264349, 515830, 584169, 635382, 910927, 543715, 300081, 751656, 1106440]	4	[882344, 217597, 490430, 630993, 212191]
552536	[1029591, 553327, 261263, 954509, 705333, 863649, 716, 952052, 673636, 293945]	2	[212938, 470040, 28222, 948929, 144683]
824845	[819004, 582368, 490181, 79368, 171597, 1102992, 297726, 638922, 741491, 469817]	2	[185111, 640492, 1022919, 215280, 189150]
16745	[1091035, 843123, 106553, 1044037, 1056999, 543622, 180239, 920093, 574973, 365727]	1	[11160, 372747, 453107, 635, 192686]
812056	[67025, 837446, 805616, 95535, 615722, 1050985, 280705, 697788, 39412, 788041]	1	[550180, 381975, 600094, 264349, 898322]
905068	[276033, 98665, 864078, 17474, 522256, 514116, 741664, 187358, 1094348, 843429]	3	[596846, 879702, 967584, 180401, 263714]
1162090	[1062822, 819545, 210438, 597749, 245535, 1058329, 266780, 509970, 764432, 456347]	1	[578049, 930511, 322962, 811927, 134765]
1366388	[512686, 1053248, 195570, 314425, 710187, 13313, 889499, 932584, 812529, 272504]	0	[812531, 331296, 1038512, 178350, 580159]
1251573	[812531, 308551, 411090, 812528, 212415, 811923, 212093, 812530, 338167, 212089]	0	[264067, 1059714, 234841, 844543, 190678]
1143724	[1041406, 368723, 302652, 185113, 408615, 1030222, 519225, 779745, 520081, 519708]	1	[1086922, 434528, 212129, 448577, 1029591]
1257687	[225489, 482486, 602032, 242605, 1115794, 190124, 484445, 979062, 182108, 234841]	3	[195657, 583185, 600548, 327992, 757463]
1098855	[239630, 506217, 600548, 900341, 300527, 1053578, 560486, 550, 282716, 534768]	2	[906229, 1057545, 1075531, 448641, 815255]
869431	[342886, 225489, 1062817, 482486, 1115794, 182108, 602032, 281243, 327992, 33004]	2	[1106755, 448577, 242605, 655197, 1091811]
1450842	[515291, 430390, 868389, 215515, 411290, 957464, 815857, 565890, 349820, 455348]	0	[577113, 269683, 307034, 887338, 900240]
1069214	[490181, 61815, 638922, 886911, 75639, 741492, 68387, 582368, 211775, 775048]	0	[741491, 820983, 657326, 843369, 103076]
1099559	[863657, 263668, 578862, 600528, 481, 327246, 1059686, 220315, 220675, 456571]	2	[485183, 1080177, 473680, 8315, 217810]
537882	[323567, 799051, 942480, 198720, 460762, 799036, 313999, 442087, 57871, 354231]	3	[218915, 626709, 441774, 99114, 75639]
449347	[252853, 1115793, 410253, 134765, 91846, 1041394, 249544, 541652, 794976, 741493]	1	[273258, 219291, 638641, 2529, 1014434]
233082	[810170, 734043, 312771, 751642, 779211, 190167, 653716, 967584, 2529, 1100942]	4	[1062464, 790368, 677387, 300628, 328496]
984184	[812529, 1053248, 512684, 1053255, 683926, 760154, 601021, 496169, 272504, 13313]	2	[681, 458831, 812530, 886911, 1016093]
1018994	[811946, 578049, 212107, 918899, 864146, 237549, 597821, 212131, 850288, 180741]	4	[151457, 30641, 327246, 1032351, 807]
1444525	[1041406, 368723, 520081, 842288, 476620, 302652, 639120, 1030222, 519225, 470040]	2	[880090, 817354, 434528, 103198, 763159]
