userid	history_list	pos_target	full_candidate
450261	[564162, 212233, 616560, 458151, 516960]	8	[515830, 446185, 220815, 655226, 627654, 39464, 31496, 900394, 644193, 102723]
748688	[200635, 110944, 511157, 339702, 188681]	5	[744864, 331435, 887338, 516357, 439847, 920065, 939599, 151184, 2516, 215413]
316169	[13313, 812531, 959911, 683926, 1032353]	8	[449821, 565982, 324232, 819540, 1102432, 1059412, 600616, 212233, 314425, 895783]
1195697	[492316, 265336, 563185, 175818, 774648]	7	[287620, 711272, 1114590, 865587, 879949, 748673, 694667, 491911, 1030222, 812529]
1017286	[410254, 485531, 441774, 519229, 550065]	9	[237549, 900797, 94249, 815806, 515212, 433880, 480092, 468433, 942480, 661314]
263626	[349820, 273258, 957464, 430390, 215515]	5	[860877, 846116, 947622, 1059424, 884053, 411290, 778356, 175818, 65413, 550467]
939840	[314069, 263755, 616263, 474324, 883290]	6	[578465, 584262, 456464, 220712, 600728, 315152, 809747, 264227, 476023, 634556]
885873	[512686, 1032353, 601021, 314425, 919389]	2	[768205, 792676, 782692, 1062546, 846871, 1053578, 820229, 608947, 879702, 138900]
1426220	[142784, 480586, 27726, 739798, 565982]	6	[581500, 233756, 1078745, 846883, 545073, 456464, 67992, 763159, 864447, 790368]
402739	[349820, 565890, 334488, 455348, 929615]	3	[239630, 600656, 263714, 273258, 192686, 978961, 1076994, 144635, 211775, 845064]
691064	[520678, 820396, 520659, 820409, 458831]	2	[600625, 1078026, 578862, 959911, 863666, 311420, 630239, 34806, 300196, 176191]
264585	[65413, 1036760, 386410, 649876, 1094348]	7	[215588, 13927, 491886, 400538, 567542, 882344, 151832, 246306, 666835, 314248]
1077613	[1069131, 542850, 558450, 701195, 279574]	7	[582230, 220315, 850643, 926388, 769335, 478333, 580332, 254939, 631466, 300549]
930344	[784863, 1060513, 1103912, 900299, 1053373]	1	[815857, 511687, 699314, 824269, 185107, 328403, 1011066, 516993, 1055350, 794690]
1188515	[151828, 243608, 381453, 579377, 345660]	3	[837762, 106553, 515310, 887336, 281010, 752689, 850289, 616523, 237549, 807]
1221749	[1012931, 884686, 354224, 1055901, 1064822]	1	[35397, 600442, 1038468, 1105835, 520559, 780606, 880090, 490181, 281010, 515420]
421677	[603442, 1102913, 853453, 611960, 329491]	8	[209212, 230016, 900452, 607725, 279889, 468433, 900415, 1058326, 523176, 815257]
1065149	[681, 820983, 497021, 820952, 821010]	7	[15, 311565, 597821, 879949, 662334, 279252, 328143, 1059851, 263406, 65413]
239403	[185289, 157191, 1055024, 1037598, 31575]	0	[1039978, 906232, 169962, 94249, 264344, 15129, 1037017, 812121, 1055350, 153350]
1285894	[158317, 778364, 298760, 433880, 188681]	3	[864078, 458151, 582682, 1107293, 769335, 843123, 843964, 264344, 178350, 816814]
265804	[218261, 1060513, 784863, 81159, 511687]	5	[262598, 393245, 263942, 282802, 371026, 1062109, 961039, 463121, 630311, 1082582]
938301	[220675, 900349, 947677, 560486, 458831]	3	[276785, 701147, 979379, 520659, 920093, 41134, 246599, 264068, 1086009, 61981]
1158911	[863367, 285686, 81712, 634146, 900496]	0	[600746, 515830, 481375, 600604, 212033, 565974, 194604, 30448, 370915, 960291]
1423995	[220675, 520659, 263668, 1059360, 820409]	2	[14864, 586513, 220315, 335327, 25820, 212168, 799051, 812559, 878433, 879949]
958329	[900432, 591, 1059767, 911880, 867261]	3	[967584, 657326, 8315, 635, 1025593, 887337, 365727, 217553, 212415, 580332]
643490	[456348, 1014434, 525356, 552524, 225029]	0	[1047209, 573110, 862296, 686228, 626528, 465067, 970550, 241896, 1089689, 886039]
70197	[262187, 503701, 516960, 180918, 846883]	1	[808354, 846871, 266780, 615832, 30921, 809746, 263340, 300441, 769335, 307780]
728537	[866769, 1101692, 774063, 449821, 1059714]	1	[843964, 820816, 580159, 911880, 779213, 1025307, 157191, 1061158, 550465, 802901]
1437250	[900545, 1053255, 496169, 300767, 13313]	1	[212244, 755151, 553777, 1076104, 1007570, 546718, 1115118, 1031994, 650083, 881665]
948207	[1105947, 874549, 998098, 578527, 512261]	8	[763159, 879702, 769390, 910542, 816814, 961987, 812123, 1004194, 300892, 378669]
510239	[553296, 215490, 951925, 906238, 330320]	4	[330241, 616139, 573028, 700868, 934248, 959551, 37338, 24960, 233756, 282222]
1097188	[110944, 511157, 686208, 433880, 188681]	8	[442077, 812708, 448577, 163289, 1025304, 1055927, 794954, 816814, 339702, 1053892]
663665	[411290, 430390, 455348, 565890, 868389]	0	[815857, 818946, 817354, 282802, 313525, 681, 768684, 16225, 162603, 15355]
1312965	[614541, 1043592, 574973, 1091035, 920093]	9	[614234, 900349, 516525, 1098943, 922397, 801571, 339688, 900463, 8315, 543658]
957005	[452458, 23028, 482488, 790726, 979062]	1	[441773, 190124, 862393, 13452, 563282, 72156, 261263, 516119, 403884, 627550]
221672	[600644, 820945, 220815, 820946, 959949]	3	[751659, 188362, 496169, 584171, 456348, 133432, 924635, 563867, 1103912, 176412]
515286	[515830, 1106440, 910927, 543715, 212191]	5	[681, 11892, 1032353, 342630, 1046618, 264349, 846134, 300882, 260151, 496156]
1411570	[782692, 812529, 1032353, 959911, 282316]	6	[519706, 584262, 252853, 901276, 1089872, 694667, 1061408, 961039, 151828, 906238]
922125	[217553, 919522, 217597, 801571, 1057545]	8	[1101307, 296336, 11623, 203472, 628469, 491762, 516357, 906232, 376678, 906240]
1083772	[282204, 216242, 1056696, 699316, 246794]	9	[524620, 512686, 330282, 772185, 1053578, 446185, 931492, 821010, 584171, 876953]
517328	[246487, 1074188, 576761, 246499, 546398]	4	[1044731, 1089868, 328403, 949959, 810885, 279252, 203040, 770181, 1051169, 686208]
911837	[209734, 491762, 563282, 263406, 263714]	6	[1041406, 489745, 485183, 862782, 794280, 535633, 564154, 760649, 252853, 600058]
108943	[812559, 1053292, 844, 459551, 878177]	9	[681, 296225, 1021656, 859845, 901786, 954509, 1009925, 190678, 378669, 1105947]
689577	[451377, 138900, 775298, 498800, 864089]	5	[459806, 83830, 34577, 281010, 439241, 439847, 600442, 283950, 456506, 852994]
748745	[597857, 23302, 1050685, 805616, 837446]	8	[1055024, 817379, 600746, 513258, 1006232, 39092, 751655, 661314, 788041, 551679]
527523	[345660, 243608, 336125, 909982, 639172]	7	[1042802, 811998, 103198, 1051680, 203472, 247070, 212181, 901276, 809747, 864348]
1334505	[362522, 233756, 615639, 1053255, 328408]	6	[111696, 1012386, 102723, 1098488, 863367, 1055351, 616263, 287620, 515235, 819000]
296105	[512261, 811977, 1053292, 844, 300882]	6	[134765, 498751, 181017, 34806, 217810, 1037692, 212538, 681, 747499, 282616]
1213630	[1029591, 293945, 952052, 261263, 716]	8	[178100, 185289, 228546, 820396, 784445, 512709, 1065581, 1011077, 28222, 628493]
343402	[515830, 910927, 543715, 1106440, 212191]	0	[775381, 584459, 67992, 614234, 852127, 12561, 452298, 1062464, 811998, 954509]
700056	[1046853, 812550, 327307, 241896, 849603]	7	[180947, 176412, 479978, 880749, 605575, 394969, 960293, 811958, 503608, 212155]
1105987	[731241, 98665, 187358, 246235, 65413]	7	[878433, 1034067, 317653, 263714, 485183, 1044028, 779211, 246306, 639273, 1041406]
744467	[189599, 886133, 463233, 254825, 247250]	8	[1006232, 212233, 560379, 225225, 705333, 300648, 1101434, 681926, 502743, 31575]
224558	[967616, 812558, 900495, 851237, 552524]	9	[881717, 581974, 451658, 315152, 1059360, 1075809, 514116, 810885, 561355, 1047209]
1148136	[244976, 26623, 407, 269683, 300441]	0	[130816, 144287, 250099, 245535, 162007, 1052996, 158832, 811760, 954509, 819545]
268312	[269599, 512530, 586989, 491859, 655197]	8	[1077937, 407, 788488, 133857, 863441, 456348, 456572, 881665, 240858, 901745]
989799	[1100942, 328496, 772055, 102723, 664803]	8	[133432, 634722, 286408, 277628, 584623, 269929, 625180, 453107, 324577, 253214]
792850	[602032, 790726, 342886, 190124, 225489]	3	[849875, 780209, 573866, 482488, 812531, 349820, 311420, 601049, 519706, 600212]
1179564	[491903, 774648, 582076, 1039262, 442077]	4	[1103605, 846691, 25820, 1106523, 492316, 655226, 1039978, 515255, 1075809, 1026004]
1368098	[564099, 474324, 883290, 861424, 748136]	1	[1089689, 852938, 327246, 816257, 564127, 1102432, 225029, 225489, 410646, 608436]
748057	[312771, 810170, 779211, 176353, 653716]	5	[920025, 169, 630311, 338167, 515310, 102723, 17547, 246487, 1078026, 1041406]
1373858	[779211, 709977, 809666, 2529, 324577]	6	[576950, 339702, 176737, 407, 797016, 248342, 516588, 540385, 512239, 2168]
892443	[565982, 741469, 283111, 510968, 31455]	1	[900421, 331296, 151832, 1057545, 811923, 861961, 203026, 274846, 35219, 1053892]
819835	[476620, 779745, 408615, 434528, 639120]	6	[511437, 553777, 283201, 1113991, 639227, 827673, 302652, 611816, 1114590, 816483]
1344137	[212168, 600911, 216262, 512261, 734801]	2	[1051175, 194579, 364925, 934248, 1053272, 1092029, 275173, 951512, 461834, 72156]
1115193	[608532, 148257, 819545, 812708, 930511]	5	[338167, 948929, 14864, 972209, 516125, 843815, 307034, 670320, 608947, 1098216]
1195821	[220675, 1053578, 228546, 820396, 1100319]	2	[1098943, 614280, 512304, 521340, 1057545, 1075531, 919756, 552524, 1099214, 843429]
548346	[809208, 600452, 878433, 244976, 878435]	0	[524496, 802060, 627297, 896151, 608464, 254939, 681360, 263668, 1089872, 696406]
1011312	[601850, 176411, 864035, 516125, 1103355]	7	[469814, 67992, 520735, 1021656, 337118, 10920, 1059686, 630993, 812592, 686804]
596735	[1029168, 1101305, 67604, 221093, 820946]	1	[1082582, 959949, 1031994, 144287, 175818, 239630, 381975, 600525, 13313, 815394]
60102	[512261, 212538, 459551, 758085, 1093605]	4	[276033, 863666, 468405, 189150, 622964, 561197, 812531, 277940, 879278, 208466]
723821	[563184, 905629, 65413, 246599, 468908]	6	[772961, 864266, 673636, 410646, 214948, 627227, 1043894, 7187, 576005, 495160]
1026312	[862101, 957, 600058, 812338, 998017]	5	[922943, 455368, 922894, 168302, 149195, 335325, 1114430, 794976, 755177, 212131]
856403	[809666, 324577, 810170, 732927, 165972]	4	[1050715, 220490, 731241, 1078053, 258191, 583185, 1115794, 300614, 1012934, 394969]
421390	[317490, 864078, 811624, 212938, 634845]	6	[492359, 142784, 837446, 1055915, 515214, 328712, 1074108, 901401, 928071, 686208]
200943	[33776, 253486, 1051951, 545600, 14693]	8	[535633, 579377, 189150, 216, 932584, 258192, 580332, 64014, 187552, 410254]
839835	[65413, 905629, 246599, 386410, 616523]	9	[820396, 253214, 1098943, 453107, 820409, 906238, 153853, 300892, 277804, 246306]
1329895	[584241, 396326, 512684, 1054653, 300745]	8	[180402, 194604, 765094, 979379, 1098216, 887336, 1078745, 206, 1034067, 300018]
979757	[102723, 2529, 1015485, 809666, 653716]	1	[751655, 760390, 820946, 554639, 932123, 753248, 149195, 574973, 67992, 68387]
929842	[1032353, 889499, 272504, 812529, 328408]	5	[882491, 651618, 1060513, 771733, 815255, 608556, 496169, 211775, 758535, 1090295]
1167110	[1103912, 511687, 654217, 1053373, 218261]	9	[212093, 900421, 884053, 675598, 465212, 324232, 651618, 192686, 873478, 784863]
96556	[241896, 780646, 148906, 15592, 812542]	4	[1016093, 215046, 741664, 948929, 928071, 867355, 768139, 216215, 281243, 900394]
478679	[216262, 1105947, 92297, 900787, 28452]	6	[173659, 547357, 23518, 17474, 485183, 516893, 874549, 1025593, 490770, 562821]
144466	[95535, 697788, 23302, 863547, 67025]	1	[43196, 1113991, 455348, 1102097, 631626, 763159, 864348, 778364, 608532, 312788]
1010562	[505111, 67604, 520751, 1101305, 600728]	4	[255602, 837762, 335414, 601292, 820945, 444284, 215413, 339452, 779749, 254939]
690068	[11623, 810885, 246487, 451071, 576761]	0	[246613, 743991, 300892, 40910, 240858, 247250, 463233, 535633, 1102814, 890874]
155709	[758012, 195657, 214934, 263082, 710877]	9	[639512, 633232, 339688, 1074108, 224597, 220315, 931492, 790769, 1016093, 338502]
1325605	[468405, 809747, 883290, 1075646, 1042802]	4	[216242, 938553, 905761, 431421, 251060, 263714, 824269, 1044731, 44855, 562150]
1126110	[868389, 1055927, 1106755, 515235, 411290]	5	[311565, 208466, 820409, 698373, 815292, 455348, 605575, 343355, 516883, 775048]
830146	[33047, 212129, 928071, 780646, 241896]	7	[300712, 550065, 512682, 456506, 520659, 825146, 909816, 811956, 516251, 636190]
261238	[779211, 734043, 2529, 809666, 732927]	4	[249595, 178350, 960291, 798992, 709977, 846883, 808354, 370918, 639690, 582464]
136325	[221093, 300648, 900470, 1051714, 900449]	1	[781089, 600728, 633232, 459812, 900453, 980367, 803853, 368723, 900787, 802056]
1329043	[188362, 1106916, 577113, 584623, 1106755]	7	[465067, 788488, 884686, 774063, 578721, 900421, 758535, 815857, 952052, 35391]
1294553	[439411, 811977, 459551, 216262, 844]	0	[580942, 95122, 780186, 631494, 469817, 279889, 561710, 164754, 597760, 463121]
478390	[812531, 1053255, 396326, 512684, 212089]	6	[11692, 282802, 400538, 1008634, 331982, 596804, 175442, 1051950, 602105, 596846]
668958	[920065, 1100153, 110944, 900786, 1078257]	6	[910545, 978961, 148906, 516893, 517736, 1101692, 686804, 629253, 29704, 144287]
423648	[802901, 900299, 654217, 652233, 1103912]	4	[506217, 949959, 13869, 849875, 1053373, 1105710, 300018, 815857, 529397, 600566]
448031	[578527, 300892, 1105947, 212168, 512261]	9	[519706, 1051680, 557931, 881665, 788488, 818946, 264344, 639227, 653716, 312176]
700038	[918899, 811946, 315191, 448641, 608464]	0	[212131, 264344, 864520, 553327, 864266, 661314, 816453, 215588, 1100239, 810885]
1382458	[329491, 921557, 1102913, 8400, 611960]	7	[597821, 131559, 922943, 444284, 815857, 262637, 563867, 774080, 576761, 820229]
829533	[600653, 867261, 900452, 635, 812123]	7	[809501, 573176, 852127, 622946, 814750, 511957, 808354, 300628, 809208, 519702]
632870	[520659, 578862, 947677, 600528, 551465]	7	[480092, 150140, 741491, 150140, 638922, 636233, 819004, 328408, 286321, 39053]
910389	[281010, 443335, 900397, 515936, 215189]	6	[282222, 629604, 67649, 616139, 287179, 877393, 803154, 900409, 11692, 525356]
290167	[778364, 343355, 900786, 686208, 1069130]	8	[330378, 906229, 1055776, 452724, 157903, 922397, 753629, 158430, 200635, 616139]
464411	[922943, 631466, 580874, 922894, 144635]	9	[763159, 1050685, 198970, 1055901, 518440, 846743, 103076, 779749, 820952, 979478]
904559	[456464, 338502, 876748, 710877, 214934]	7	[1025593, 655197, 511437, 516588, 386206, 677387, 524496, 220029, 1036760, 846871]
1097364	[300441, 812431, 269683, 878433, 130816]	4	[561355, 827673, 664803, 582682, 283741, 601126, 876953, 564, 878452, 1074188]
1058539	[591, 587, 388754, 820229, 900452]	6	[2529, 600442, 580428, 30921, 900447, 8400, 900421, 790368, 254426, 520659]
346103	[286504, 666835, 1055835, 1012931, 596804]	9	[511157, 638609, 265666, 1100942, 633510, 585469, 877343, 1041406, 520678, 900302]
847043	[62246, 342941, 189599, 881717, 502743]	5	[1029168, 102723, 939599, 1056584, 911855, 138900, 263942, 491760, 348009, 750704]
445746	[286321, 391770, 951925, 215490, 330320]	1	[812708, 798626, 194604, 864266, 54180, 874626, 381453, 12537, 1099214, 72156]
695950	[373154, 600656, 638609, 926388, 468322]	8	[338511, 448577, 254426, 264067, 11160, 248342, 547649, 365727, 215046, 825066]
228836	[1078053, 846247, 741664, 234872, 1088803]	8	[1030429, 198066, 200635, 30502, 215413, 225029, 564796, 546718, 130364, 364925]
403001	[734801, 900787, 439411, 886822, 261441]	6	[1066648, 633627, 315152, 460789, 900302, 535633, 748673, 1098943, 149330, 1106440]
246284	[1102814, 1043894, 843429, 814750, 905629]	2	[889499, 249595, 180401, 300441, 339688, 407, 995495, 212093, 862393, 362522]
1400545	[611312, 567681, 788488, 462473, 567542]	4	[494872, 34975, 696406, 750071, 191591, 980367, 248342, 900568, 272504, 248664]
836516	[1078126, 263082, 214934, 1010894, 1056696]	4	[842288, 283741, 246599, 551465, 1105835, 979062, 94249, 328403, 1115606, 1009302]
1098671	[83830, 582682, 24666, 815290, 1066648]	4	[39412, 949959, 885622, 1009302, 579377, 381426, 582076, 885622, 739798, 812529]
1081971	[515235, 334488, 1078749, 430390, 349820]	8	[1078053, 846116, 816257, 212191, 817727, 1088282, 743991, 812858, 815857, 638922]
1110340	[812558, 967616, 343293, 638902, 779749]	2	[277804, 327992, 525356, 842306, 375790, 431427, 465067, 1044834, 265666, 1102432]
433092	[864447, 863547, 852994, 209212, 788041]	8	[809358, 448641, 330241, 563867, 439411, 391368, 979062, 215341, 615722, 710320]
866892	[334488, 349820, 1055789, 815857, 455348]	3	[900495, 441811, 820409, 515291, 517736, 1031994, 878435, 582110, 807, 458151]
745169	[681368, 565982, 631293, 741469, 529397]	1	[634845, 510970, 215515, 584241, 515420, 490770, 469817, 948929, 998017, 173028]
215366	[203026, 441774, 1061262, 485531, 819540]	7	[750071, 187552, 26623, 867631, 624389, 938553, 774063, 541652, 212667, 315352]
643985	[512322, 811956, 148906, 812550, 212129]	9	[439847, 15, 807, 176412, 103076, 778939, 812590, 764118, 405662, 335414]
724377	[1090965, 11623, 246599, 130364, 187358]	3	[357602, 106553, 967584, 180401, 562150, 246499, 210814, 300614, 900432, 185113]
386545	[375863, 490181, 741491, 61815, 886911]	7	[458151, 466156, 622946, 1038512, 154401, 215046, 757475, 297726, 215280, 878177]
267517	[1103605, 635, 812123, 300628, 230016]	1	[276785, 600653, 282962, 276033, 919900, 297726, 246235, 456348, 24666, 215245]
86933	[1055351, 516119, 883415, 515732, 172449]	2	[811760, 246872, 860496, 215245, 296225, 373154, 180947, 1076104, 812559, 214583]
707136	[515212, 635382, 264349, 751656, 584169]	0	[515830, 600452, 512914, 212131, 851237, 664803, 468840, 874549, 552524, 625180]
702772	[300581, 900409, 867261, 1103605, 844547]	3	[175442, 885622, 922943, 300628, 407928, 212191, 816295, 846743, 176737, 300614]
240788	[439847, 506865, 284510, 1077937, 864089]	3	[481375, 634722, 794690, 1061158, 859712, 525345, 1056618, 196603, 262080, 873034]
1309478	[442087, 460762, 198720, 323567, 313999]	3	[1045659, 586513, 811914, 760649, 798626, 812529, 760154, 99413, 276033, 887336]
972223	[81144, 373102, 198558, 342941, 247250]	1	[81133, 264263, 1074188, 541861, 452663, 900355, 794153, 520678, 458831, 883290]
928801	[819545, 930511, 651618, 176412, 519223]	0	[491881, 753631, 15355, 741491, 900349, 516588, 263082, 550180, 627550, 267951]
761475	[486876, 1078047, 846227, 265666, 850337]	6	[565890, 900240, 300445, 246235, 143792, 849603, 511957, 1055789, 638902, 890874]
1088778	[1061158, 642706, 886133, 864089, 138900]	1	[25827, 451377, 547886, 929615, 563185, 922943, 249544, 584262, 264344, 246599]
168529	[919389, 1032353, 512686, 314425, 272504]	5	[94249, 239630, 317428, 410254, 158317, 601021, 614538, 206, 573110, 803154]
841938	[241896, 148906, 811969, 811956, 812542]	7	[263942, 869398, 628469, 951756, 46261, 677387, 16227, 816295, 328143, 284405]
181116	[209532, 771770, 317490, 459806, 276033]	2	[1043466, 516119, 1078053, 1053292, 509782, 587, 1043466, 947648, 1009302, 339725]
1697	[212415, 601021, 512686, 272504, 812531]	6	[466280, 450, 506865, 811914, 1041406, 286408, 314425, 220815, 1045659, 482488]
1080768	[317573, 176516, 825066, 852938, 758535]	3	[315152, 864089, 873478, 314069, 812529, 212107, 779211, 746936, 573176, 512686]
1137660	[314425, 272504, 1053248, 995495, 233756]	4	[587, 1050685, 810170, 878435, 601021, 710320, 1056620, 873478, 811956, 627654]
1353338	[456571, 1059686, 220735, 1053578, 158430]	2	[543715, 774080, 198972, 194899, 279889, 630252, 281243, 447269, 674304, 834072]
1170600	[24666, 887336, 1066648, 520559, 515255]	2	[523176, 1053285, 83830, 710320, 144287, 547649, 730819, 228322, 29704, 567681]
887386	[810885, 514116, 547649, 246597, 159979]	2	[479140, 1106916, 576761, 868946, 900787, 794690, 463233, 515732, 459551, 910509]
12393	[846134, 246487, 810885, 803853, 10312]	5	[794954, 741491, 1105947, 911855, 878177, 741664, 1051924, 215054, 655197, 922894]
136300	[254939, 542850, 547360, 751657, 34984]	1	[534215, 558450, 410254, 598923, 846955, 782692, 696406, 241896, 617119, 615639]
1439869	[365727, 843123, 372747, 1044037, 614541]	4	[246597, 274631, 519223, 31455, 1043592, 151457, 164165, 354224, 837446, 868389]
1467940	[910646, 334412, 684720, 582802, 300427]	6	[81159, 553774, 212538, 581974, 663174, 198970, 214329, 511957, 468937, 133432]
763298	[579377, 254426, 243608, 81148, 639172]	0	[336125, 491903, 281442, 200050, 251966, 615224, 491965, 1037598, 850337, 554639]
961550	[33776, 315152, 253214, 1051951, 1051175]	8	[276033, 349882, 216242, 802, 1054196, 192035, 760390, 33004, 788036, 311420]
729058	[635382, 515212, 919090, 775381, 300081]	4	[709977, 662086, 596804, 173659, 1106440, 581500, 1055350, 819918, 464274, 351425]
227761	[579377, 887336, 81148, 909982, 83830]	6	[1105710, 171400, 26555, 512682, 889499, 503608, 381453, 300427, 200635, 311420]
1406804	[805616, 1050985, 95535, 837446, 280705]	8	[482486, 901745, 616263, 812558, 39053, 710320, 931492, 324510, 636190, 876735]
324248	[772055, 328496, 165972, 653716, 102723]	6	[686804, 455850, 522256, 534215, 614234, 262187, 74235, 522072, 15355, 338456]
985081	[234841, 979062, 327992, 1062817, 242605]	0	[506200, 816295, 516497, 816295, 462473, 217553, 1007570, 212129, 1106916, 481375]
459205	[541829, 180918, 547190, 846883, 846882]	7	[491762, 1105151, 458710, 1051175, 282222, 228638, 216701, 846411, 565974, 2262]
555702	[755177, 699316, 1078126, 220029, 492214]	4	[67992, 587, 487957, 455368, 1031994, 911880, 1102432, 278641, 168684, 198972]
782693	[846411, 248109, 269560, 846883, 846882]	6	[547190, 249595, 751656, 1050685, 811914, 912826, 843964, 674322, 191591, 284405]
903906	[910303, 99826, 439241, 297651, 909950]	9	[479140, 822171, 812592, 550180, 586989, 562733, 220248, 29784, 780606, 794690]
296500	[463233, 203472, 1077937, 775298, 631881]	5	[811969, 281010, 272504, 567681, 639690, 247250, 874549, 863547, 799051, 1065407]
1060695	[529397, 480586, 510968, 631293, 1038468]	2	[180401, 784445, 142784, 1070867, 1062860, 506200, 708175, 99826, 239630, 151828]
525221	[251060, 1075646, 474324, 314069, 564099]	9	[811969, 879350, 863547, 960291, 1051924, 261263, 35397, 900089, 35090, 317573]
220721	[187358, 843429, 460224, 246235, 209532]	2	[472197, 630252, 10312, 512322, 519223, 763159, 843123, 520751, 92297, 2327]
840493	[311420, 516498, 1057696, 578721, 900240]	4	[911093, 810885, 312176, 212149, 1057685, 1053578, 410646, 695817, 1064822, 31455]
922487	[747499, 253916, 81133, 564150, 81013]	8	[659188, 788488, 1078126, 844, 578721, 921073, 178350, 448577, 780304, 778939]
1009437	[409945, 583917, 300901, 808828, 842306]	2	[285437, 278641, 503760, 10920, 1044037, 300549, 17547, 910303, 1078047, 900394]
919110	[846883, 512914, 458151, 1078191, 180918]	3	[274023, 1021656, 208466, 564162, 328408, 867631, 1065581, 1031994, 198066, 1076104]
1152989	[1039978, 185289, 31575, 462786, 1055024]	3	[960293, 26623, 865358, 1037598, 513113, 541861, 209532, 149195, 975743, 251060]
818372	[345660, 24666, 287179, 515255, 243608]	0	[215280, 635382, 233756, 198558, 799769, 900545, 561710, 1044821, 1050985, 740113]
1278141	[13927, 523176, 603442, 878403, 8400]	6	[338167, 674322, 281243, 332623, 639227, 675598, 553774, 30502, 216529, 846955]
1393778	[584171, 816257, 282616, 900089, 746535]	2	[153350, 768205, 335327, 1008012, 491881, 1102427, 210438, 498751, 877885, 10920]
506246	[1051950, 328143, 1051174, 868946, 564099]	5	[194579, 430390, 753248, 922894, 818946, 809502, 2262, 14030, 863666, 335118]
287161	[1030222, 1058326, 520081, 1041406, 476620]	1	[546398, 779745, 1051951, 375589, 458151, 262080, 846871, 469817, 864447, 246597]
430518	[564154, 879702, 516497, 216575, 263714]	7	[551679, 768205, 180046, 820952, 277724, 964825, 220712, 491762, 317653, 616560]
1224746	[258191, 1015485, 165972, 328496, 2529]	9	[81148, 219923, 944821, 481205, 484445, 900456, 613, 179278, 639227, 751642]
1076981	[451071, 14864, 246597, 246235, 246613]	4	[1036760, 233756, 811921, 307568, 1088803, 1090965, 25827, 709977, 210814, 314425]
265749	[582076, 924867, 774648, 265336, 491911]	1	[615639, 573866, 216701, 1078047, 750769, 543658, 180918, 887336, 564559, 333399]
236402	[910927, 543715, 300081, 751656, 1106440]	3	[13869, 820816, 630993, 212191, 317573, 490430, 1051951, 882344, 189150, 217597]
552536	[863649, 716, 952052, 673636, 293945]	1	[803154, 28222, 627550, 470040, 212938, 948929, 615224, 801571, 144683, 867631]
824845	[1102992, 297726, 638922, 741491, 469817]	1	[640492, 1022919, 807810, 911093, 185111, 189150, 272965, 215280, 215245, 666835]
16745	[543622, 180239, 920093, 574973, 365727]	0	[372747, 13893, 453107, 37237, 639690, 562915, 11160, 192686, 899195, 635]
812056	[1050985, 280705, 697788, 39412, 788041]	4	[626718, 317573, 600094, 898322, 381975, 498800, 515291, 550180, 264349, 191591]
905068	[514116, 741664, 187358, 1094348, 843429]	3	[879702, 263714, 596846, 180401, 917956, 503608, 597114, 758012, 967584, 1016093]
1162090	[1058329, 266780, 509970, 764432, 456347]	1	[447919, 930511, 512709, 563184, 134765, 811927, 456572, 843429, 578049, 322962]
1366388	[13313, 889499, 932584, 812529, 272504]	9	[331296, 1038512, 313476, 788037, 580159, 178350, 460224, 608532, 241896, 812531]
1251573	[811923, 212093, 812530, 338167, 212089]	1	[190678, 264067, 1114430, 212175, 1059714, 844543, 862782, 447919, 234841, 586989]
1143724	[1030222, 519225, 779745, 520081, 519708]	1	[165972, 434528, 1029591, 789311, 212244, 1060745, 212129, 448577, 1086922, 218261]
1257687	[190124, 484445, 979062, 182108, 234841]	0	[327992, 373154, 1093795, 751655, 757463, 600548, 195657, 262637, 212178, 583185]
1098855	[1053578, 560486, 550, 282716, 534768]	5	[906229, 607662, 381975, 448641, 1057545, 1075531, 779213, 815255, 240858, 372747]
869431	[182108, 602032, 281243, 327992, 33004]	4	[473786, 215982, 1010894, 1091811, 242605, 448577, 480381, 1106755, 1029168, 655197]
1450842	[957464, 815857, 565890, 349820, 455348]	9	[307034, 216469, 753197, 887338, 670320, 771733, 407928, 900240, 269683, 577113]
1069214	[741492, 68387, 582368, 211775, 775048]	7	[168247, 1075531, 215046, 843369, 103076, 657326, 820983, 741491, 959911, 398834]
1099559	[327246, 1059686, 220315, 220675, 456571]	5	[13927, 1080177, 485183, 8315, 300895, 473680, 217810, 846955, 916896, 1076994]
537882	[799036, 313999, 442087, 57871, 354231]	7	[173659, 451658, 900456, 274846, 441774, 626709, 293945, 99114, 218915, 75639]
449347	[1041394, 249544, 541652, 794976, 741493]	8	[2529, 638641, 273258, 1014434, 1025272, 846883, 15522, 67992, 219291, 158798]
233082	[190167, 653716, 967584, 2529, 1100942]	5	[790368, 287179, 300628, 1105947, 1062464, 328496, 824269, 576950, 300196, 677387]
984184	[760154, 601021, 496169, 272504, 13313]	2	[681, 458831, 812530, 171597, 886911, 180401, 952876, 684720, 863946, 1016093]
1018994	[237549, 597821, 212131, 850288, 180741]	2	[1087879, 12537, 807, 327246, 1103262, 790769, 750071, 30641, 1032351, 151457]
1444525	[302652, 639120, 1030222, 519225, 470040]	1	[15129, 434528, 562451, 543715, 15129, 763159, 880090, 335414, 103198, 817354]
137020	[439241, 577644, 910303, 44855, 276785]	7	[949252, 136927, 2637, 788037, 31350, 373154, 906232, 877696, 910917, 707528]
