userid	history_list	pos_target	full_candidate
1452190	[765094, 149294, 842306, 775567, 503760, 901786, 300901, 441811, 409945, 583917]	7	[790726, 465067, 617119, 884053, 194604, 162603, 554639, 808828, 13313, 146944]
801415	[498800, 547357, 775298, 642706, 189599, 1061156, 333399, 203472, 254825, 264263]	0	[864089, 880749, 1059424, 1020394, 251966, 778364, 600525, 525356, 600366, 1102992]
1417564	[1054653, 584241, 601021, 889499, 919389, 512686, 995495, 496169, 328408, 233756]	0	[272504, 843429, 434309, 763159, 631626, 934248, 1039262, 905629, 144635, 812528]
1130471	[846134, 197452, 634845, 212938, 522256, 246599, 209532, 386410, 180401, 10312]	2	[930511, 78613, 1094348, 39053, 1739, 639172, 13869, 601949, 626718, 267978]
1297838	[1091035, 1044037, 1056999, 543658, 843123, 180239, 365727, 614541, 1043592, 543622]	3	[244976, 1078026, 37338, 106553, 1074188, 487957, 1086009, 846411, 198066, 675598]
1174766	[300527, 221989, 282716, 1053578, 481, 949959, 460, 600548, 975380, 583939]	9	[1026004, 459806, 698373, 809502, 354231, 515329, 875393, 850643, 611960, 506217]
176698	[1053248, 1032353, 512686, 338167, 812531, 979379, 782692, 710187, 300745, 212415]	2	[180239, 331101, 272504, 136927, 254939, 1025272, 1024513, 178934, 771733, 587274]
625968	[520751, 1029168, 864721, 1098216, 67604, 775566, 600625, 220789, 1059771, 220815]	3	[900568, 168684, 844547, 1059798, 810170, 212538, 23028, 313476, 638609, 740113]
289491	[180918, 317428, 910917, 846883, 547190, 846882, 792654, 846871, 644193, 247090]	9	[512684, 335118, 164754, 313999, 169962, 681926, 300628, 905672, 333874, 816814]
1392496	[683926, 195570, 328408, 812529, 255602, 13313, 616962, 314425, 812531, 272504]	5	[519708, 1051951, 106553, 822171, 381969, 880231, 662334, 1053255, 1029168, 300427]
47383	[980367, 657326, 811760, 64014, 1062685, 465067, 622946, 881665, 300614, 584459]	5	[462473, 136927, 1025304, 151184, 930511, 1106523, 185289, 535633, 14864, 381815]
1082781	[74235, 1078749, 1055927, 584623, 455348, 411290, 1106755, 188362, 349820, 277628]	0	[334488, 212033, 212178, 81013, 151457, 1056620, 253916, 197452, 1030429, 1044834]
1190426	[852938, 825066, 1030429, 564099, 1051950, 1075646, 168302, 468405, 748136, 29704]	1	[580874, 861424, 516525, 239630, 1055351, 373102, 622964, 852127, 967584, 456506]
830937	[639756, 639736, 568234, 780186, 882344, 212574, 546505, 511957, 878610, 40910]	0	[850337, 1026004, 496156, 931492, 212191, 552524, 247070, 509492, 297726, 970550]
1281317	[580942, 600911, 512261, 1053292, 748673, 439411, 28452, 1105947, 670320, 998098]	7	[864146, 926388, 819000, 220315, 778988, 246872, 1101305, 300882, 1022919, 879278]
749389	[468405, 314069, 29711, 616263, 852938, 883290, 748136, 474324, 776438, 328143]	8	[1059714, 215588, 565982, 863946, 451658, 1059851, 876953, 1101305, 29704, 634146]
20572	[1051951, 281442, 315152, 14693, 11817, 615224, 1051175, 627008, 627227, 509713]	6	[734043, 625232, 1098216, 768684, 255602, 734801, 788036, 11892, 825066, 515830]
247743	[803154, 506, 520735, 300590, 580159, 515936, 443335, 613844, 215189, 774063]	9	[490181, 212175, 8315, 264344, 302922, 817727, 220490, 553779, 263340, 600626]
254278	[241896, 811972, 327307, 1001363, 811958, 780646, 300850, 1053285, 148906, 335414]	4	[1053272, 280705, 686804, 846883, 816295, 185113, 821245, 31496, 521514, 324510]
1071372	[775048, 61815, 375863, 1022919, 469817, 886911, 741491, 297726, 211775, 707528]	8	[334488, 224328, 22879, 864266, 1115606, 1101709, 14693, 396326, 818999, 1094442]
361530	[331435, 331453, 1070792, 854965, 626380, 979478, 631466, 580874, 516251, 863441]	4	[1090965, 628493, 513529, 686208, 144635, 553296, 225489, 582110, 929615, 995495]
224585	[252853, 1115793, 1041394, 91846, 134765, 794954, 794976, 485531, 819544, 1061262]	2	[906232, 601217, 203026, 274846, 644852, 553777, 931352, 192035, 441811, 64014]
666522	[441773, 601850, 600649, 176411, 349882, 222798, 519706, 490430, 882072, 39053]	0	[663642, 344790, 852994, 846247, 649877, 565982, 31455, 564154, 633232, 1061158]
1162041	[314425, 811923, 195570, 683926, 755151, 512684, 300745, 362522, 212089, 1032353]	4	[587, 216469, 344790, 430748, 272504, 1044573, 582802, 469814, 198970, 330380]
607715	[1069130, 1100153, 778364, 339702, 511157, 900786, 200635, 920065, 188681, 831484]	4	[708802, 1103355, 634722, 15520, 686208, 1065407, 131559, 600726, 262193, 35397]
1016557	[300667, 497021, 521340, 103198, 681, 1059851, 520850, 407928, 435097, 820983]	1	[434528, 260151, 809666, 789565, 616523, 212233, 600566, 348009, 349820, 78133]
475415	[246597, 246499, 246613, 803853, 616523, 1094348, 810885, 846134, 246555, 1078026]	7	[910646, 394727, 764432, 11623, 11692, 445212, 249544, 1090965, 816257, 616263]
1103909	[505111, 820946, 1098216, 900449, 520751, 67604, 600644, 220789, 775566, 959949]	2	[880749, 28763, 820945, 565890, 900456, 2224, 99826, 1106755, 849603, 210814]
1162808	[509492, 882072, 39053, 176411, 349882, 222798, 864035, 516125, 519706, 441773]	5	[1030429, 168302, 1053272, 846109, 171400, 490430, 639736, 23302, 1114430, 324510]
1411822	[212191, 919090, 515830, 543715, 300081, 775381, 910927, 264349, 1106440, 515212]	2	[173049, 1102913, 584169, 600366, 506865, 1038468, 196188, 874933, 24666, 1025304]
751879	[512261, 758085, 1105947, 439411, 900631, 312176, 148525, 212538, 212168, 900787]	8	[1031994, 1054196, 409236, 710320, 1055789, 615224, 62246, 67025, 874549, 254939]
743646	[707528, 375863, 164753, 879949, 741492, 582368, 61815, 297726, 1102992, 775048]	9	[146265, 681, 449821, 561355, 600656, 300445, 95591, 880231, 906225, 75639]
871149	[652233, 1103912, 807810, 464292, 286408, 784863, 878452, 677285, 802901, 1053373]	9	[239630, 802056, 910917, 769390, 863946, 459551, 695817, 297726, 1098338, 1062109]
810511	[410253, 794976, 1041394, 661314, 91846, 819544, 410254, 284579, 224729, 302922]	9	[600625, 512686, 1062685, 867261, 1115794, 512709, 194899, 1057696, 616523, 455336]
1428058	[386206, 694667, 686804, 188681, 158317, 900786, 343355, 1107293, 339702, 511157]	1	[189599, 1043466, 574879, 61981, 224956, 300640, 491859, 265336, 330241, 869398]
391779	[657326, 1106523, 887337, 980367, 622946, 64014, 193031, 465067, 1078745, 300614]	6	[547190, 513529, 191351, 876748, 234872, 398834, 584459, 1105947, 564130, 617119]
1082653	[573110, 265666, 251002, 1078047, 932123, 40910, 1089868, 151184, 882344, 1047069]	8	[657326, 1076994, 15355, 220789, 516497, 216285, 909816, 491911, 486876, 506865]
620095	[582802, 300427, 453107, 334412, 639688, 684720, 455850, 600461, 466280, 214329]	8	[916686, 512686, 747148, 217760, 675598, 820903, 762663, 146944, 300445, 562915]
802525	[220815, 1029168, 1101305, 1059798, 505111, 820945, 775566, 221093, 820946, 567966]	4	[1008188, 214329, 482488, 853453, 1059787, 215588, 784863, 219923, 745096, 1050685]
288515	[1047069, 151184, 1078047, 265666, 1089868, 780186, 882344, 246602, 863666, 40910]	8	[881665, 106338, 600548, 31496, 1053578, 503760, 224729, 979052, 277204, 812542]
413638	[443335, 900397, 613844, 449821, 774063, 300590, 281010, 215189, 520735, 515936]	7	[1053578, 812590, 163289, 901786, 753631, 300081, 512914, 690312, 1102992, 611312]
281204	[864447, 863547, 209212, 852994, 615722, 1113991, 95535, 697788, 1032351, 67025]	4	[598923, 520850, 315352, 487957, 171400, 920025, 205101, 843815, 1093795, 247621]
1061250	[14863, 246487, 212938, 846116, 1074108, 11623, 810885, 246613, 846109, 576761]	0	[149195, 1060513, 882072, 547360, 169962, 597749, 819585, 220815, 1025272, 547357]
560577	[506217, 510, 1105151, 600525, 300527, 600528, 198970, 481, 520623, 221989]	4	[541861, 11817, 175442, 1094348, 327246, 849875, 628469, 458151, 794976, 771783]
254262	[779211, 312771, 176353, 772055, 751642, 732927, 2529, 760390, 809666, 550465]	3	[146265, 300581, 168247, 1015485, 506200, 525345, 26102, 788488, 747499, 277204]
418730	[519694, 550065, 741493, 794976, 284579, 134765, 455336, 794954, 91846, 1041394]	8	[328496, 313999, 504661, 308531, 751655, 468322, 1114430, 364925, 819540, 13948]
129195	[887337, 881665, 300614, 887338, 622946, 811760, 465067, 657326, 193031, 1106523]	8	[248109, 497021, 1115793, 476620, 584165, 333874, 511687, 165972, 980367, 460]
842797	[877696, 99826, 909950, 812001, 669178, 1062464, 38880, 577644, 44855, 1050715]	1	[1100319, 297651, 550465, 799769, 741469, 547886, 922876, 896327, 1051951, 952052]
943219	[372747, 1056999, 1091035, 543658, 106553, 843123, 543622, 180239, 1043592, 614541]	4	[277001, 617119, 920526, 376678, 1044037, 342752, 491965, 2516, 972209, 886822]
1216761	[396326, 812529, 282316, 932584, 362522, 512684, 811921, 1032353, 601021, 919389]	5	[790368, 490181, 625679, 216, 148906, 979379, 1036615, 1024513, 192686, 220816]
1083006	[1076994, 900452, 1059767, 635, 564, 230016, 911880, 560379, 591, 900421]	5	[745096, 193031, 900456, 1088282, 681360, 300628, 283950, 339688, 284579, 880090]
1078973	[328143, 251060, 861424, 883290, 564099, 263755, 746936, 1075646, 809747, 314069]	6	[812001, 565993, 574973, 864447, 1044037, 515310, 474324, 1044573, 282716, 228638]
601967	[1088282, 578465, 595627, 462473, 191591, 150140, 611312, 567681, 214609, 562794]	9	[630261, 902041, 863666, 794976, 820903, 1052996, 600442, 563185, 35397, 515420]
1227413	[220712, 443335, 862393, 774063, 580159, 900360, 313476, 281010, 690312, 1101692]	0	[866769, 468937, 230268, 629253, 519704, 254939, 815806, 659188, 634722, 482488]
643937	[506865, 908618, 1077937, 502743, 62246, 254825, 463233, 264263, 154401, 881717]	9	[189150, 266780, 584459, 633232, 949959, 757475, 237549, 638607, 1089868, 247250]
1440396	[1061408, 338167, 900568, 812529, 1053255, 812531, 811914, 880231, 601021, 212415]	3	[332623, 346699, 601109, 13313, 1059863, 434309, 758535, 217597, 300648, 961987]
845398	[498800, 284510, 373102, 264263, 881717, 34975, 81144, 642706, 886133, 247250]	6	[900787, 747148, 247090, 263406, 1043894, 516498, 463233, 1056489, 1102432, 74110]
963516	[188681, 778364, 1100153, 686208, 343355, 1069130, 1107293, 920065, 298760, 466156]	1	[919412, 200635, 1041638, 92053, 164165, 262193, 57559, 919756, 879278, 755177]
1190458	[245535, 1062822, 212244, 597749, 535633, 331037, 491881, 602105, 266780, 812708]	7	[580874, 498751, 246872, 819000, 300527, 1090295, 331435, 597760, 180402, 158317]
338375	[622827, 296225, 476620, 520081, 302652, 185113, 185111, 408615, 779745, 519225]	2	[375790, 578721, 489745, 214583, 212181, 410253, 515936, 214609, 916630, 817354]
397371	[407928, 72156, 260151, 1014661, 178350, 489490, 821010, 250099, 300667, 1059851]	5	[900299, 33776, 519708, 760390, 789311, 287234, 616523, 1101307, 876748, 2262]
1096213	[779745, 476620, 1030222, 520081, 519225, 302652, 639120, 470040, 1041406, 408615]	9	[564, 853453, 852994, 15522, 627008, 26555, 812531, 1078257, 577644, 434528]
11181	[1031994, 338502, 492214, 758012, 176737, 456464, 263082, 755177, 216242, 699316]	7	[968924, 817354, 455348, 279574, 75639, 798992, 405662, 1078126, 701195, 629604]
1400881	[605575, 480586, 180046, 529397, 631293, 142784, 809501, 510970, 283111, 580332]	4	[1107293, 149330, 1055927, 221989, 681360, 24457, 267951, 2224, 164754, 180239]
1101227	[473786, 159979, 547649, 1043894, 1078053, 811624, 741664, 246235, 234872, 246498]	3	[900341, 799036, 13927, 846247, 815292, 300892, 909816, 1102992, 202370, 1031994]
1043365	[900421, 1059767, 587, 812123, 300628, 600653, 564, 591, 1103605, 900452]	5	[862077, 573028, 975389, 710320, 372747, 1102432, 655226, 23028, 1066648, 608532]
207826	[212105, 515310, 81654, 448641, 44853, 315191, 597821, 503608, 578049, 918899]	7	[144635, 246613, 561249, 790368, 293945, 516497, 506, 807, 381854, 72156]
1363858	[176353, 664803, 779211, 709977, 1015485, 2529, 809666, 550465, 190167, 165972]	3	[285686, 1034067, 805408, 653716, 911855, 578465, 817727, 864266, 243608, 661314]
1423455	[62246, 203472, 1077937, 34975, 451377, 506865, 502743, 1030168, 775298, 284510]	3	[251060, 354231, 627306, 342941, 776438, 339702, 819545, 565516, 441774, 154401]
1350933	[224729, 900797, 1061262, 972209, 1076104, 308620, 662334, 194579, 249544, 550065]	1	[1051174, 1041394, 639273, 453107, 24457, 887337, 1054679, 741780, 198558, 220675]
824614	[368723, 185113, 519708, 519225, 1041406, 520081, 185111, 408615, 476620, 842288]	0	[302652, 354231, 584241, 258191, 1016093, 681368, 816483, 212415, 862782, 600341]
820209	[26623, 269929, 524496, 878433, 600452, 740113, 433524, 463121, 505811, 812431]	3	[212168, 900355, 801571, 876735, 910917, 567681, 1074188, 563282, 634146, 251002]
1339912	[561197, 600726, 695817, 753197, 916686, 681926, 276919, 456572, 300631, 884995]	6	[1089868, 1105710, 102687, 515329, 315352, 216529, 900508, 198972, 142784, 339452]
36607	[710187, 811923, 811921, 480381, 282316, 601021, 919389, 212093, 1032353, 237778]	0	[338167, 212592, 930024, 216469, 502743, 503760, 809746, 649877, 819000, 864348]
1361119	[2529, 760390, 709977, 809666, 190167, 324577, 550465, 258191, 1015485, 328496]	0	[74235, 957464, 447269, 1011066, 216242, 13869, 758012, 873034, 13893, 884995]
296423	[461834, 198066, 608436, 630261, 1086009, 30448, 952876, 630239, 630252, 1114590]	1	[716, 330241, 191351, 24960, 812001, 200050, 1061158, 600452, 491881, 912826]
778675	[580159, 449821, 443335, 1059714, 900415, 900360, 157903, 866769, 1101692, 820816]	0	[774063, 998017, 176516, 13927, 900495, 263406, 1057401, 212574, 850337, 567966]
445956	[490412, 334412, 214329, 455850, 1020394, 796972, 1052635, 813176, 916657, 600461]	6	[774063, 246794, 328496, 298760, 846883, 864447, 901871, 639227, 373154, 900449]
1142502	[716, 863649, 705333, 553327, 954509, 261263, 300213, 293945, 952052, 673636]	7	[534768, 263942, 812123, 11623, 190124, 1053272, 300081, 1029591, 1101434, 1065581]
1034588	[758012, 456464, 1107344, 216242, 710877, 176737, 546718, 338502, 195657, 1078126]	0	[1031994, 1056762, 863367, 578465, 846227, 1056489, 519223, 639172, 510970, 564559]
1211489	[245535, 185112, 1056620, 1075469, 431535, 885622, 601109, 173628, 266780, 164754]	6	[212181, 639172, 867261, 816295, 263082, 626718, 764432, 877885, 811921, 158317]
364739	[99826, 1062464, 877696, 794690, 38880, 212149, 1050715, 35090, 997576, 297651]	9	[781089, 699317, 375863, 506217, 61981, 391368, 264227, 921557, 900447, 439241]
1402161	[228546, 1059360, 300527, 820409, 947677, 863657, 1100319, 381854, 460, 600528]	4	[176412, 519706, 865358, 547190, 220315, 1092029, 1050685, 557931, 817727, 811956]
1346927	[198972, 458831, 560486, 947677, 520678, 473680, 900349, 456571, 900355, 844543]	8	[846227, 450, 1052635, 492316, 644193, 790368, 148906, 179009, 820396, 880090]
270301	[812529, 608556, 889499, 601021, 959911, 782692, 995495, 615639, 1032353, 979379]	9	[553296, 600625, 251002, 746535, 297546, 1102427, 333874, 825066, 516525, 314425]
397209	[62246, 138900, 908618, 81144, 502743, 775298, 886133, 198558, 264263, 642706]	3	[1056757, 8307, 600911, 881717, 272965, 269683, 39412, 187552, 1056584, 919756]
138002	[900397, 774063, 600626, 281010, 580159, 803154, 157903, 900360, 1059714, 862393]	3	[99413, 616523, 165972, 215189, 519225, 802056, 461895, 269560, 2262, 311193]
739885	[900453, 900456, 220816, 283201, 561197, 1014189, 1054196, 916630, 916686, 900513]	7	[203040, 478333, 1091088, 79368, 600366, 468937, 178952, 900508, 541829, 212129]
1033482	[578862, 510, 481, 520678, 600525, 456571, 844543, 220302, 220735, 1100319]	6	[522072, 25820, 262637, 1098488, 481205, 600341, 900394, 476026, 1052635, 760649]
292174	[233756, 782692, 237778, 811921, 198972, 300527, 947677, 327246, 272504, 616962]	3	[1102427, 39412, 130263, 584241, 198970, 187358, 407928, 553777, 628493, 638902]
1196641	[381854, 460, 506217, 263668, 520678, 220302, 228546, 388753, 473680, 1059686]	9	[1031994, 564559, 37237, 563282, 918899, 788488, 639120, 600691, 151828, 820396]
1053059	[861424, 1075646, 1042802, 748136, 809747, 168302, 883290, 564099, 314069, 758535]	6	[666835, 164165, 794280, 1102427, 899195, 803588, 251060, 6470, 164754, 185107]
973957	[919389, 282316, 338167, 13313, 1032353, 811927, 889499, 512686, 212415, 811915]	7	[103076, 862189, 190678, 490412, 862189, 212181, 68387, 212093, 740113, 373102]
914918	[862101, 957, 600058, 196603, 335325, 812338, 491965, 300018, 283948, 640492]	9	[699271, 639512, 515329, 564130, 158832, 516555, 851424, 99413, 198970, 25820]
1364738	[300778, 26102, 615722, 1050685, 1032351, 39412, 864447, 863547, 554639, 1081649]	0	[879350, 510970, 872587, 515235, 741469, 681360, 562451, 775679, 200050, 780209]
587559	[547357, 373102, 886133, 881717, 189599, 264263, 333399, 642706, 1030168, 775298]	9	[748673, 1102427, 709977, 245535, 821010, 458146, 246499, 675598, 484445, 463233]
743597	[862101, 957, 640492, 196603, 283948, 600058, 998017, 812338, 627377, 251966]	4	[275173, 176412, 615224, 335118, 25820, 331296, 580428, 16225, 631466, 180402]
840990	[900421, 220743, 600616, 1059767, 388754, 560379, 165147, 812123, 635, 300628]	6	[67992, 449358, 173049, 627550, 639690, 1057696, 900452, 297651, 819544, 686804]
732616	[789311, 505111, 794280, 900470, 221093, 600644, 74110, 300648, 1051714, 820903]	9	[1039288, 484445, 190124, 1078749, 896151, 803853, 637226, 753631, 884995, 900447]
437524	[600094, 169962, 568000, 157191, 462786, 218915, 837446, 1032351, 852994, 8315]	1	[13869, 215245, 541652, 919900, 581500, 284405, 862782, 224729, 573110, 407928]
5547	[622946, 811760, 887338, 1062685, 887337, 980367, 657326, 300614, 151832, 465067]	1	[562821, 881665, 364925, 910545, 282962, 769335, 561197, 1115793, 246555, 92297]
1353237	[241896, 780646, 928071, 634722, 811958, 811972, 335414, 812542, 327307, 148906]	6	[283201, 39092, 811969, 1100239, 1064822, 655197, 582230, 246499, 297651, 263668]
388131	[630239, 461834, 277001, 1114590, 198066, 330241, 906225, 630252, 30448, 608436]	6	[664803, 215490, 447919, 596186, 407, 850289, 630261, 1023484, 466280, 875393]
429490	[245535, 535633, 185107, 764432, 519223, 597760, 212244, 185112, 597749, 173628]	9	[862244, 598923, 1055789, 627550, 921557, 95591, 513536, 173659, 909816, 1062822]
920503	[516859, 1107344, 338502, 758012, 176737, 492214, 876748, 755177, 216242, 282204]	7	[212089, 1739, 811969, 67604, 900508, 162007, 788036, 1056696, 455368, 216570]
532966	[575876, 598923, 564150, 11160, 747499, 945809, 1025272, 81013, 780304, 430280]	1	[819004, 253916, 645929, 388753, 1057545, 35219, 654217, 308620, 662086, 1030168]
57795	[1102814, 196188, 1090965, 10312, 1044821, 522256, 246599, 1088803, 731241, 460224]	2	[214934, 574879, 1043894, 212155, 578721, 144635, 639736, 827673, 631466, 2168]
215363	[1107344, 195657, 456464, 710877, 492214, 1105835, 214934, 41134, 216242, 1078126]	4	[753631, 1106440, 1030429, 15355, 1031994, 11692, 505111, 441773, 490430, 573866]
